UserID,cluster_id
26005,0
26242,0
28712,0
25609,0
25579,1
29374,2
25825,0
27931,1
26957,0
25943,0
28836,0
26415,1
25225,0
27981,0
29837,0
28787,1
25248,0
25704,0
29619,0
26666,0
29924,1
28759,0
28931,0
30202,0
25780,0
24771,1
26371,0
30028,0
27269,1
28060,0
28022,0
30388,0
27035,0
28116,1
29759,0
28703,0
25810,0
25715,0
26130,0
29674,1
30351,0
27994,0
25112,0
28726,0
28428,0
28432,2
26778,0
25757,1
26564,0
27707,0
28665,0
25106,0
26629,1
29863,0
29280,0
29361,1
29984,2
29370,0
30011,0
26922,0
27614,0
30137,0
27849,0
27249,0
30194,0
25048,1
29708,0
26420,0
28730,0
27346,0
27008,0
28138,2
28727,0
24738,0
26910,0
26734,0
28729,0
29534,1
25369,0
28775,2
24839,0
27535,0
30197,0
27485,0
30105,2
24979,0
28869,0
27265,1
26126,1
27235,1
30335,0
27522,0
28419,0
29701,0
24920,0
30054,0
27738,1
26282,0
25708,0
27588,0
25142,0
26177,0
29386,0
25779,0
25928,1
26128,0
26074,0
30361,0
26343,0
30584,0
28813,0
26941,1
28841,0
25044,0
26393,0
27796,0
30053,0
27041,0
30212,2
27580,2
29892,0
26528,0
29974,0
28877,0
28221,0
25789,0
25015,0
29206,0
28075,0
26496,1
25582,0
29844,1
25759,0
30132,0
28169,0
25365,1
28127,0
29183,0
29615,0
25268,0
27324,1
29349,0
26895,0
29821,0
28306,0
29523,1
27217,0
25145,0
27514,0
25755,0
27751,0
29835,0
28517,0
28557,1
27415,0
29742,0
25211,0
27303,1
27676,0
28208,1
27765,2
25162,0
27763,0
28351,0
24713,1
26620,2
30428,0
25871,1
25468,0
27953,0
27329,0
29946,0
25967,1
28190,0
26310,0
28372,2
25641,0
30423,0
27029,0
26400,1
29444,1
29613,2
26365,0
28549,0
27478,0
28601,0
26484,0
25324,1
28847,1
25170,0
30311,1
26800,0
30407,0
26660,0
30280,2
26544,0
26185,0
28689,0
26593,0
27332,2
26487,0
30453,1
28764,1
25949,1
27152,0
29284,0
25318,0
26710,0
28677,0
27083,0
26829,0
27708,0
26152,0
26511,0
25665,0
25731,0
28393,0
25213,0
28485,0
25778,0
27459,0
25947,0
30485,0
25972,0
24802,0
29322,0
28144,0
26770,0
28632,0
28290,0
29383,0
30227,0
29244,0
29866,0
29596,0
26414,0
25607,0
29266,0
26502,0
26795,0
28528,0
29300,0
28700,0
26043,1
26565,1
25811,0
28462,0
29281,0
27536,0
30290,1
29189,1
24830,1
26302,0
27984,0
25565,1
27032,0
29818,0
26826,0
28900,0
25932,0
28433,1
27044,0
26181,0
27613,0
26926,1
25893,0
29925,0
29905,0
24977,0
27483,0
25298,0
28679,0
29621,0
27761,0
30508,1
28327,1
26332,0
29056,0
28584,0
27442,1
27510,0
27482,0
25446,0
25829,0
30522,1
27049,0
24764,0
29603,0
28984,0
28437,0
28434,0
25733,1
25506,0
29504,0
26334,0
27247,0
29306,0
26817,1
30376,0
26969,0
25288,0
28863,0
29443,0
26571,0
28167,0
26001,0
29425,2
25138,0
25156,0
28154,0
27455,0
27602,0
29110,0
27070,0
26867,1
30091,0
30248,0
28853,1
29130,0
29192,1
29118,0
27891,1
25479,0
29738,0
29670,0
26540,0
29539,1
24925,1
25018,0
30312,0
30501,0
28946,0
29500,0
26647,0
27683,1
29147,1
25371,0
29207,0
29455,0
29953,0
28548,0
30211,0
25891,0
27416,0
28913,0
26281,0
27239,0
30479,1
30117,0
29237,1
28886,1
30456,1
29680,0
28572,0
24788,1
25890,0
30040,0
27164,0
26358,0
29402,1
26159,0
24759,0
27314,1
26300,0
28264,0
25637,0
25950,0
26140,0
28921,0
28122,0
28380,1
25149,0
27545,0
26816,1
27421,0
28235,2
29191,1
30546,1
30228,0
26628,0
26807,0
25964,1
30553,1
29960,0
30338,1
29554,1
25453,0
28935,0
26526,0
27976,1
26024,0
25374,0
30391,1
29609,0
28444,0
26915,0
28567,1
25713,0
24852,1
28414,0
28405,0
30336,1
28159,0
25483,0
28735,0
30036,0
29809,0
29817,1
28747,0
25859,0
26582,0
29819,1
26956,0
25252,0
26254,0
27419,0
29024,0
27609,0
25133,0
29013,2
29571,0
25930,0
26792,0
27301,0
27447,0
29552,1
27238,1
26016,0
30393,0
29641,1
29870,0
29988,0
30170,1
29716,1
26903,1
26757,0
27179,0
27154,1
30094,1
25345,1
25390,0
25350,0
27382,0
27087,0
28382,1
28477,1
30457,0
29616,1
30473,1
26439,0
25971,0
29501,0
27634,0
28994,0
26113,1
27982,0
25712,0
27991,0
25732,0
29341,0
29611,0
25341,0
25676,0
30104,0
30009,0
30477,0
24721,0
29698,0
28293,0
26557,0
28622,1
26149,0
25235,0
29976,0
29765,0
29932,1
28871,1
27017,0
29644,0
29861,0
27695,0
25817,0
26417,1
28445,0
28223,1
28655,0
30127,0
25524,1
30620,1
28688,0
26597,0
25578,0
27556,0
28204,0
27425,0
27546,0
25131,1
30172,1
27562,1
25234,0
25192,0
28087,1
24859,1
28318,0
29181,0
28880,0
29468,0
25769,0
27341,0
25773,0
26726,0
30271,0
30337,0
28643,0
24899,0
27116,1
29727,2
29246,1
29265,0
29651,0
25590,0
27864,0
25719,0
27436,0
29893,0
28864,0
28651,0
30340,0
24804,1
27280,1
26125,0
25122,0
25892,0
28486,0
26044,1
27907,0
30309,0
25750,0
25220,0
25418,0
29913,1
29593,0
27542,0
28991,0
28314,0
28139,1
26057,1
29007,0
30616,1
27823,1
28595,0
28187,0
25858,0
29916,1
26243,0
26478,1
30588,0
25824,0
29859,1
28618,1
30552,0
29020,0
30076,1
30178,1
28246,0
27236,0
25153,0
28192,0
26267,0
27807,0
27454,1
27668,0
28544,2
28543,0
29449,0
30303,1
26599,0
27996,0
30187,1
29061,1
27133,1
29756,0
27069,1
27015,1
29903,0
26078,0
26617,1
29645,0
26641,0
25970,1
26651,0
29323,1
26442,0
29025,0
30435,0
27502,1
25096,0
27294,0
26097,1
28867,0
25203,0
26051,1
29215,0
27568,1
28922,1
24981,1
27143,2
29125,0
27552,0
28758,0
25961,1
29521,0
28071,0
26387,1
30630,1
28379,0
26192,1
25511,0
25952,0
25415,0
26353,0
26036,0
28182,0
26403,0
27285,0
29578,0
29084,0
25155,1
30507,1
26315,0
25290,1
25164,0
26714,1
30524,0
28332,0
30452,0
29208,0
24766,0
28440,0
26975,0
30286,1
28056,1
27274,0
28233,0
29775,0
29097,0
27944,0
25022,1
29606,0
29718,0
26388,0
26468,1
29357,1
25600,0
27541,0
29869,0
28484,1
26170,1
25886,0
28951,0
29155,0
27500,0
30130,0
28883,1
25620,0
26945,0
25412,0
29379,0
29461,1
29858,0
25137,1
30445,1
26542,0
26805,2
27051,1
27335,1
27299,1
25402,0
26890,1
24961,0
25319,1
27750,1
24820,0
24758,0
29584,0
30032,0
28346,0
24795,0
30215,0
30165,0
25187,0
30263,0
27471,1
30629,0
28115,1
27230,0
27844,1
29778,0
25540,0
28606,0
27112,0
25633,0
28744,0
28347,1
29689,1
25929,0
25786,0
26369,0
25214,1
30544,1
25204,0
25336,0
29219,0
27437,0
28781,1
24707,1
26954,2
29513,0
28307,0
29752,0
24900,1
27561,1
24837,0
29557,0
27640,1
26460,0
27961,0
29643,0
27854,0
25542,1
27086,0
27625,0
25895,0
30296,0
28316,2
26864,1
25536,1
25244,0
29706,1
25587,0
29128,0
24840,1
26471,0
25714,0
26476,1
28062,0
28384,0
27972,0
29993,0
28482,1
29540,1
25239,1
30074,1
30535,1
25857,0
27965,0
25253,0
28980,0
27745,0
28885,0
26947,1
25655,0
25594,2
26639,0
26774,0
25079,0
24887,0
26832,0
30325,0
26306,0
26224,1
25861,0
27990,0
27497,1
29292,0
30497,1
30499,0
25394,0
26545,1
29350,0
28305,0
26191,0
26293,0
28193,1
27903,1
29631,0
26992,1
28054,1
30505,0
26939,0
27569,0
29230,0
28110,1
29629,0
26309,0
26876,0
26940,0
26655,0
29282,0
30005,1
24706,0
28977,0
26664,0
26553,1
28315,1
25136,2
24700,1
30260,1
29293,0
30434,0
25132,0
26124,0
25043,1
27659,0
25265,1
25062,1
29454,0
30209,0
29457,0
25758,1
29121,0
27958,1
27623,1
25597,0
27505,0
26059,0
27023,1
30026,1
26598,0
29421,0
28511,0
27327,1
27706,0
25987,0
26861,0
26546,0
26548,0
26354,0
28063,1
26463,0
26355,1
29517,0
27848,1
30502,1
25535,1
26154,0
28636,1
28649,1
27218,1
27732,0
30366,0
29886,0
29400,0
24805,0
28104,0
27792,0
24794,0
30607,0
28718,0
30110,0
28988,0
30007,1
28821,0
29654,0
27336,0
28065,1
26090,1
26356,0
25328,1
27138,1
29721,0
27814,0
29172,0
29448,1
29325,0
25586,0
25432,1
28296,0
29085,0
28073,0
30153,1
26972,0
28845,0
25969,0
27543,0
30518,1
30044,0
29217,0
29550,0
28047,0
30185,0
26561,0
28237,1
24864,0
25847,0
24844,1
24756,0
25116,0
25448,0
29917,2
27026,0
26062,0
26110,1
30589,0
29825,0
29700,0
28111,0
28435,1
28425,0
30055,0
25401,1
25000,0
25488,1
26871,0
25243,0
30352,0
29725,0
30482,1
30093,1
29538,0
27835,0
24755,0
27519,0
30143,1
26204,1
27971,0
25454,1
29908,1
28924,0
30566,0
26188,0
27287,0
26241,1
24815,1
25470,1
26069,1
27278,0
29758,0
27697,1
27691,0
25860,0
26326,0
25196,0
29626,2
29108,1
29530,1
29655,0
28472,1
29646,1
29679,0
27365,0
29714,0
25459,1
26006,1
29887,1
25772,0
25480,0
27061,0
28080,0
28123,0
25335,0
27682,0
25287,0
25953,1
25291,0
29661,0
29241,1
29780,0
25619,0
28392,1
30225,1
29514,1
26585,0
30010,0
29179,1
28423,1
28413,1
28837,1
28992,0
28571,0
27875,0
28036,0
25845,0
25904,0
25634,1
28630,1
24697,0
25798,0
29467,0
26045,0
25973,1
29522,0
27356,0
28301,1
26790,0
28608,0
29256,1
29345,0
26129,0
29174,0
28814,0
25125,1
30455,0
30395,0
29059,1
25568,0
30255,1
30472,0
25391,0
26538,0
28523,0
29639,1
30062,0
27890,0
25152,0
30033,0
29555,0
26322,0
26180,0
25301,1
28987,0
25309,0
28631,0
29803,0
28309,1
25105,0
27979,0
30464,0
24779,0
25433,0
28826,1
29962,1
26613,0
27533,1
29040,1
25441,0
27334,1
25832,0
26453,1
30283,0
27857,0
26914,0
27819,1
28480,1
26237,0
25449,0
26768,0
30403,1
28263,1
25954,1
28093,0
29415,0
28117,0
28852,1
27142,0
28389,0
26916,0
27136,1
30279,0
26178,0
26222,0
30480,0
29922,1
26367,0
27592,0
28422,1
27933,1
29190,1
30213,0
29333,0
30163,1
27224,1
25583,0
28059,0
27681,0
25875,1
30348,0
30334,0
28930,1
29209,0
27157,1
30424,0
28960,1
29253,1
27300,1
25135,0
30264,0
28941,0
26467,0
25744,0
24874,1
28276,0
30436,1
29637,0
25856,0
29545,0
28538,0
30111,0
28286,0
29378,0
25286,1
29952,0
26815,0
28993,0
27159,1
29824,1
29508,0
26311,0
26803,0
25380,0
28579,0
27057,0
24940,0
26427,0
27469,0
25353,0
27472,1
27736,1
29076,1
25279,1
30563,1
28556,0
25526,0
29910,1
29028,1
26141,0
29620,0
27928,0
27325,1
25942,0
27328,1
30625,0
30357,1
27119,1
30160,0
27156,0
25751,0
28753,1
29983,1
29005,0
27793,1
28832,1
28910,0
26854,1
25120,0
26703,0
28569,0
27564,1
27191,0
28467,0
28027,1
30383,1
26521,0
27922,1
27529,0
28283,0
28239,0
27095,1
30171,0
25245,0
30374,1
29816,0
24748,1
26667,0
28118,0
27647,1
26272,0
29319,0
30557,1
29943,0
29201,0
27730,0
26791,0
28540,1
28785,0
27869,1
26614,0
27272,0
25512,0
24872,0
28281,0
30243,0
26031,0
25626,0
26207,0
30468,1
27473,0
25745,1
27120,0
26288,1
25931,1
25945,1
28693,0
28133,0
24696,0
29719,0
28986,1
27943,0
26118,0
29833,1
29599,0
27627,1
28028,0
27893,1
25237,0
26206,0
26882,1
27171,1
25010,0
25292,0
29840,0
29036,0
30382,2
25660,1
25306,0
24983,1
28267,0
29479,0
30034,0
25503,0
27264,1
28034,1
30298,1
27488,0
27128,1
26721,1
28629,0
27091,0
30269,0
30220,1
26363,1
29288,1
30052,2
28311,0
28904,0
30252,1
27975,1
26362,1
28625,1
27589,1
30148,0
29842,0
29786,1
28197,1
26959,0
25073,0
27374,1
26764,0
28949,1
25232,0
30579,1
27591,1
24790,0
25743,0
25347,0
25495,0
28363,0
28722,1
27932,0
26683,1
28782,0
25835,1
30328,0
25843,1
29352,0
30623,0
26608,0
29720,0
26513,0
27746,0
25379,0
30096,0
30063,1
29526,0
29768,0
25984,0
24698,0
29412,1
26289,1
28324,1
27185,1
24908,0
24883,0
28797,1
25381,1
28713,0
28539,0
28784,1
28391,1
25352,1
28004,0
25509,1
26813,1
25193,1
28033,0
25008,1
30066,1
27302,1
29704,1
26493,0
26576,0
25653,1
27367,1
28673,1
26980,0
29221,0
24849,0
27066,0
29258,1
28928,0
28701,0
28798,1
25628,1
28020,0
29466,0
30025,0
27098,0
29663,1
28967,1
26250,1
26616,0
28537,1
28007,1
24953,0
29748,0
28834,0
24772,0
29307,0
27632,0
25595,0
28793,0
30365,1
30129,1
30048,0
26033,1
30612,1
30316,1
25439,0
25564,1
29202,0
27480,1
27942,1
29516,1
28546,0
25242,0
29018,1
28042,1
26698,0
26319,1
24915,1
26589,1
29417,1
30534,1
29166,0
29381,0
25144,1
27506,0
26307,0
26822,0
25652,0
25539,0
26648,0
27337,0
30531,1
25671,0
30128,1
27840,0
28273,1
30380,0
25091,1
27039,1
30085,2
29527,0
30551,1
30050,0
25596,0
26687,0
28200,0
25370,1
28142,1
27607,0
29078,1
25141,1
27196,1
28427,1
25236,2
30415,1
30527,0
27888,0
29037,0
29225,0
28124,0
25108,0
30599,1
26473,1
27393,0
27841,1
30583,1
29529,1
29235,0
24996,0
29971,1
26175,1
26348,1
29881,0
26737,0
30272,1
26179,1
30023,1
25996,0
29737,0
27094,0
28907,0
26019,0
25456,1
27430,1
26626,0
25552,0
25017,1
25910,0
28268,0
28250,1
30469,0
29411,1
27386,0
26990,1
27326,0
25355,0
28596,1
27122,0
29438,1
29784,1
28657,0
29164,0
28086,0
25176,0
28892,1
25216,0
27639,0
26706,1
26209,0
29481,1
27723,0
26558,0
28369,0
26748,1
29537,1
26017,1
28633,0
28888,1
30116,0
25853,1
27410,0
25654,0
26999,1
28769,0
27307,1
29605,0
26537,0
24892,0
25927,0
30247,1
28259,0
27749,0
25985,1
28272,1
27353,0
26021,1
30598,1
26842,1
27881,0
27221,1
27832,1
27073,0
25134,0
27204,1
29569,0
27237,1
29781,0
26619,1
30166,0
25083,0
30089,0
26134,0
27554,1
29169,0
30398,0
28274,1
26048,0
25926,0
27649,0
26137,0
25398,1
25272,0
28742,1
30536,0
28214,1
26719,1
30611,0
25799,1
28778,0
28707,0
28191,0
25522,0
30200,0
29829,1
29432,1
27782,1
27686,0
27507,1
26866,0
28269,1
26583,1
30217,0
27628,0
24749,1
25603,0
28163,1
26708,0
26464,0
30498,1
27885,0
27833,0
26684,0
24737,1
27106,0
29356,1
28889,0
26055,0
30326,0
29562,1
27638,1
25615,0
27320,0
29105,0
29456,0
26670,1
26949,1
26623,0
28299,1
30506,0
30134,1
27741,1
25768,0
29746,1
28288,1
25627,0
26675,1
26858,0
25864,0
27118,1
29453,1
28597,0
26028,0
27799,1
25425,0
29410,1
29832,1
28716,0
28831,1
28691,0
29675,1
24711,1
26111,0
27022,1
24731,0
30254,1
27622,0
29762,1
26924,0
25510,0
29553,0
25925,0
28336,1
27576,1
29270,1
24786,0
27790,1
25622,0
29532,1
25416,1
27911,0
27431,1
27768,1
28220,1
26656,1
27824,1
29601,0
28644,0
27193,0
24946,0
29972,0
26933,1
28409,1
26839,0
28733,1
25761,1
29496,1
29494,0
27144,1
27936,1
26498,0
30192,0
27460,1
28947,0
26102,1
24693,0
28634,0
26197,1
29039,1
29961,0
30161,0
29888,1
29628,0
28660,1
30289,0
27511,0
29419,1
27072,1
28229,0
24811,1
29086,1
25571,0
28029,1
27019,1
27897,1
27273,1
29011,1
30112,0
26482,1
29564,0
26066,0
28247,0
30448,1
25424,0
29069,0
28890,0
28702,0
29855,0
29602,0
28202,0
24745,0
30600,0
30520,1
29309,1
29060,1
28015,1
24761,1
25408,0
25474,0
26091,0
26808,0
30304,1
30267,1
27804,0
30246,1
25293,1
28973,0
28491,0
25036,0
27271,0
27526,0
30572,0
29354,1
27879,1
27063,0
27479,0
27704,2
27713,0
28666,1
30188,0
29367,0
25299,1
28944,0
25691,0
27071,1
25790,1
26532,0
29735,0
27457,1
27028,1
27940,0
29590,1
26099,0
28454,1
30107,0
28493,0
29177,0
29497,0
28396,1
30139,1
27417,0
25901,0
28331,0
26184,0
28990,1
27203,1
28835,0
27503,0
30562,0
26919,1
29401,1
27769,0
29009,1
29289,1
25037,1
26248,0
30019,0
27188,0
30150,1
28395,0
25827,1
29594,0
27342,1
29763,0
28985,0
29828,0
26747,1
28106,0
30300,1
30399,0
27132,0
29560,0
25421,0
29931,1
30624,1
30401,1
27129,0
28582,0
27992,0
24732,0
25205,1
30363,0
29920,1
29561,1
25998,0
27587,0
26139,1
30123,1
26723,1
30511,1
26422,0
26820,0
29992,1
29547,0
30555,0
29950,1
26398,0
25174,1
27344,1
25602,0
26287,1
26034,0
25748,0
29082,1
24964,1
26962,0
30327,1
25797,0
26257,0
27905,0
27363,0
27107,1
29422,1
26624,1
27980,0
30429,0
26535,1
28510,1
28481,1
25314,1
27290,0
29210,0
29753,0
28161,1
30542,1
27822,1
27860,0
26040,1
28923,1
27167,0
26092,0
29380,1
27818,0
30257,0
30278,1
29102,0
27401,1
25259,0
29901,0
29618,0
28887,0
30493,1
25532,1
30305,1
26831,0
25473,1
29904,1
30614,0
30387,1
28818,0
26431,0
26046,0
26736,1
29928,1
28406,0
28934,0
29167,1
30268,1
25195,0
29731,0
27062,1
30421,0
27286,1
30408,0
25006,0
28074,0
25514,1
27803,0
29032,0
25354,1
27574,1
30626,1
25119,1
25647,1
27669,1
24913,1
26663,0
30476,1
29729,0
29318,0
26352,1
29515,0
27013,0
25923,0
29035,0
25031,0
27777,1
25396,1
29672,0
25657,0
30373,1
26451,1
30615,0
28996,1
28720,0
25464,1
28530,1
25121,1
26419,1
27553,0
28639,0
26789,0
29026,1
28030,0
26995,1
26337,0
28612,1
28494,0
25166,1
27662,1
27180,1
26516,1
24832,1
25337,1
27673,0
25728,1
28238,0
29812,0
27754,1
26943,1
27229,1
29838,0
28216,0
29434,0
28897,0
30088,0
28741,0
24841,1
25802,1
26014,0
30002,0
28373,1
28196,1
25367,0
25206,1
25478,0
28209,0
29185,1
25939,0
26536,0
28646,1
27096,1
26258,1
29570,1
28076,1
26011,0
27748,0
26552,1
29544,1
25304,0
27253,0
25113,0
28893,1
26508,0
29649,1
27151,0
29585,1
30108,1
26518,1
25814,1
27557,0
26252,1
27719,1
29728,0
28271,1
26384,1
24812,0
26836,0
27806,0
26739,1
30270,0
28533,0
30261,1
26312,0
26047,0
28909,1
30345,1
30601,0
29176,1
26429,1
26711,1
29684,0
26982,1
27685,1
26313,0
30540,0
29937,1
27650,1
26138,1
28218,0
27288,1
29625,0
29231,0
26692,1
27476,0
27800,1
26750,0
25737,1
27178,1
27618,1
26809,1
25896,1
27387,1
25525,1
28178,1
28755,1
26934,0
29591,1
27219,1
24997,0
26174,0
25965,1
30273,1
25894,0
28668,1
29371,0
25880,0
25854,1
29439,0
29673,1
26781,1
28213,1
25648,0
27515,0
27190,1
28244,0
27427,1
28017,1
30086,0
26961,0
27776,1
28541,0
29951,1
26828,1
25209,1
27630,0
28975,0
27439,0
28069,0
28875,1
26955,0
30591,1
27131,1
29343,0
24951,1
27338,1
29839,1
28804,1
26084,1
27987,1
29785,1
27052,0
29697,1
29335,0
30362,0
29008,1
30618,1
29212,1
30060,1
26378,1
28788,1
27601,1
27909,0
29740,1
29915,0
29315,1
28583,0
26659,0
26586,1
27920,1
26729,1
25562,1
29877,0
27312,0
25599,0
25356,0
26780,1
26163,0
25428,0
28403,0
25429,1
25191,1
27720,1
27210,0
29474,1
27716,1
27578,0
30068,0
27831,1
25725,0
27322,1
29353,0
25651,0
25567,1
27595,1
25118,1
27088,1
25783,1
28765,0
29944,0
27815,1
26904,0
29813,0
28031,0
29681,0
25489,0
29902,1
25560,0
30458,0
26958,1
30460,1
25517,0
25270,1
25450,0
26260,0
30519,1
28043,1
27948,1
26921,0
28762,1
29664,1
25378,0
28950,1
28120,1
29286,1
29623,1
26489,1
27317,0
27385,1
29131,0
26611,0
28882,1
27629,1
29878,0
26251,0
28038,1
28564,1
26925,1
26840,1
28344,1
26133,1
25508,1
26440,1
29385,1
27245,1
28258,1
29723,0
26448,1
27172,1
28342,1
29340,1
30006,1
27259,1
25873,1
28565,1
25457,3
25241,1
26094,1
26465,1
28791,1
27209,1
29990,1
28799,3
28925,1
28285,1
25687,1
29986,1
29198,1
27270,1
24935,1
27108,1
28920,1
27728,1
28499,1
28749,1
29977,1
26009,1
25399,1
29048,1
28857,1
24727,1
29475,1
26612,1
29830,1
25710,1
25698,1
30100,1
27699,3
28280,1
28112,1
27702,1
30288,1
27251,3
26682,1
24691,3
26725,3
25051,1
26255,1
28859,1
29224,1
25808,1
25635,3
24937,3
29769,1
26121,3
27177,3
29797,1
25430,3
26658,1
25978,1
26673,3
25576,1
29790,1
25754,1
27126,1
26653,3
29891,1
25723,1
29339,1
27257,3
27284,1
25680,1
29014,1
27147,3
26600,3
27547,3
27827,3
25445,1
25746,1
28241,1
28105,3
26373,3
29358,1
30368,1
28496,1
29362,3
29326,1
28194,1
27758,3
25263,3
26408,3
29744,1
